timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes,packets,threat_source,raw_alert,duration,flags,attack_label,confidence_source,src_country,src_country_name,dst_country,dst_country_name,threat_score,severity,attack_description,bytes_per_packet,packets_per_second,campaign_id
2026-05-30 16:13:18,95.190.159.15,41.224.218.162,31236,3306,HTTP,4687,1018,siem_qradar,Tentatives d'authentification répétées depuis 1.243.163.15 sur port 3306,1348.4,PSH,Malware,68,CN,China,TN,Tunisia,100.0,Critique,Tentatives répétées d'authentification,4.6,0.75,CAMP_179
2026-05-27 08:00:21,95.190.159.15,197.0.21.8,10229,587,TCP,7539,152,nids_zeek,URL de phishing détectée provenant de 166.126.244.155,52.3,SYN-ACK,Malware,91,NL,Netherlands,TN,Tunisia,100.0,Critique,Tentative d'hameçonnage détectée,49.6,2.91,CAMP_179
2026-05-09 14:25:43,95.190.159.15,197.5.141.103,47670,851,TCP,926,74,antivirus,Exploration de ports depuis 26.238.14.140 - 74 ports scannés,7.52,FIN,Malware,69,NL,Netherlands,TN,Tunisia,100.0,Critique,Exploration de ports réseau,12.51,9.84,CAMP_179
2026-05-26 00:13:43,95.190.159.15,197.20.73.137,34998,3306,UDP,4228,1963,waf_cloudflare,Tentatives d'authentification répétées depuis 10.221.80.32 sur port 3306,1498.82,RST,Malware,75,US,United States,TN,Tunisia,100.0,Critique,Tentatives répétées d'authentification,2.15,1.31,CAMP_179
2026-06-03 03:53:21,95.190.159.15,41.227.147.111,8560,80,TCP,3384,181,siem_qradar,Trafic régulier entre 111.140.249.115 et 41.227.147.111,7.84,FIN,Malware,39,GB,United Kingdom,TN,Tunisia,95.8,Critique,Trafic réseau normal,18.7,23.09,CAMP_179
2026-05-21 05:41:01,95.190.159.15,41.226.101.182,11972,4443,HTTPS,94259,1197,nids_zeek,Communication suspecte détectée entre 61.12.56.253 et 41.226.101.182,211.72,FIN,Malware,80,CN,China,TN,Tunisia,100.0,Critique,Communication avec C&C ou téléchargement malveillant,78.75,5.65,CAMP_179
2026-06-02 00:49:16,95.190.159.15,41.224.75.196,36446,928,TCP,349,495,antivirus,Exploration de ports depuis 5.213.211.166 - 495 ports scannés,112.66,RST,Malware,100,RU,Russia,TN,Tunisia,100.0,Critique,Exploration de ports réseau,0.71,4.39,CAMP_179
2026-05-25 20:28:56,95.190.159.15,41.226.43.144,58457,53,TCP,3847,178,siem_splunk,Trafic régulier entre 15.123.112.167 et 41.226.43.144,9.62,SYN,Malware,15,US,United States,TN,Tunisia,92.2,Critique,Trafic réseau normal,21.61,18.5,CAMP_179
2026-06-03 12:53:45,95.190.159.15,41.225.212.16,43178,145,UDP,1758,232,hids_ossec,Exploration de ports depuis 59.38.246.124 - 232 ports scannés,119.08,RST,Malware,85,CN,China,TN,Tunisia,100.0,Critique,Exploration de ports réseau,7.58,1.95,CAMP_179
2026-05-23 17:43:06,95.190.159.15,197.3.242.236,61207,4443,HTTP,14964,4825,ids_suricata,Communication suspecte détectée entre 2.246.45.164 et 197.3.242.236,218.4,URG,Malware,86,CN,China,TN,Tunisia,100.0,Critique,Communication avec C&C ou téléchargement malveillant,3.1,22.09,CAMP_179
2026-05-26 05:48:01,95.190.159.15,41.227.100.235,16477,53,TCP,336029,7863,xdr,Trafic anormal détecté : 7863 paquets en 478.22s depuis 217.250.112.164,478.22,FIN,Malware,68,IN,India,TN,Tunisia,100.0,Critique,Distribution Denial of Service - Trafic anormalement élevé,42.74,16.44,CAMP_179
2026-05-10 21:36:06,95.190.159.15,197.14.133.229,54514,22,HTTPS,3660,689,ids_suricata,Tentatives d'authentification répétées depuis 15.78.116.215 sur port 22,745.94,ACK,Malware,94,US,United States,TN,Tunisia,100.0,Critique,Tentatives répétées d'authentification,5.31,0.92,CAMP_179
2026-05-27 06:30:55,95.190.159.15,41.227.229.231,2890,3389,TCP,2152,783,ids_snort,Tentatives d'authentification répétées depuis 52.138.157.173 sur port 3389,1786.86,ACK,Malware,72,IN,India,TN,Tunisia,100.0,Critique,Tentatives répétées d'authentification,2.75,0.44,CAMP_179
2026-05-29 18:31:49,95.190.159.15,197.15.208.145,64443,22,DNS,4645,732,siem_splunk,Tentatives d'authentification répétées depuis 119.184.96.11 sur port 22,1381.93,PSH,Malware,93,BR,Brazil,TN,Tunisia,100.0,Critique,Tentatives répétées d'authentification,6.35,0.53,CAMP_179
2026-05-21 08:37:02,5.145.200.248,197.7.124.184,27359,7,TCP,800,188,xdr,Exploration de ports depuis 5.79.111.199 - 188 ports scannés,32.44,URG,Port Scan,91,RU,Russia,TN,Tunisia,68.7,Haute,Exploration de ports réseau,4.26,5.8,CAMP_180
2026-05-16 15:52:38,5.145.200.248,41.224.59.182,36369,8080,HTTP,248541,20488,antivirus,Trafic anormal détecté : 20488 paquets en 395.43s depuis 95.239.125.36,395.43,RST-ACK,Port Scan,61,RU,Russia,TN,Tunisia,74.2,Haute,Distribution Denial of Service - Trafic anormalement élevé,12.13,51.81,CAMP_180
2026-05-20 02:54:13,5.145.200.248,197.11.233.228,20680,80,FTP,65942,3373,xdr,Communication suspecte détectée entre 40.17.118.251 et 197.11.233.228,93.01,RST,Port Scan,78,NL,Netherlands,TN,Tunisia,76.7,Haute,Communication avec C&C ou téléchargement malveillant,19.55,36.26,CAMP_180
2026-06-03 03:32:43,5.145.200.248,41.225.202.111,42361,443,SSH,37994,49,siem_qradar,URL de phishing détectée provenant de 45.112.157.186,34.59,URG,Port Scan,73,US,United States,TN,Tunisia,66.0,Haute,Tentative d'hameçonnage détectée,775.39,1.42,CAMP_180
2026-05-12 04:51:36,95.147.68.19,41.225.218.222,65320,683,ICMP,1248,485,edr_sentinel,Exploration de ports depuis 1.116.166.4 - 485 ports scannés,91.83,RST,Port Scan,69,CN,China,TN,Tunisia,70.3,Haute,Exploration de ports réseau,2.57,5.28,CAMP_181
2026-05-12 10:33:24,95.147.68.19,41.224.46.238,43724,22,SSH,8441,161,antivirus,Trafic régulier entre 116.210.54.229 et 41.224.46.238,6.29,SYN-ACK,Port Scan,22,GB,United Kingdom,TN,Tunisia,58.3,Moyenne,Trafic réseau normal,52.43,25.6,CAMP_181
2026-06-02 01:53:45,95.147.68.19,197.7.245.235,4179,25,FTP,407663,21207,edr_sentinel,Trafic anormal détecté : 21207 paquets en 298.99s depuis 10.252.102.78,298.99,ACK,Port Scan,82,US,United States,TN,Tunisia,77.3,Haute,Distribution Denial of Service - Trafic anormalement élevé,19.22,70.93,CAMP_181
2026-05-10 07:03:45,95.147.68.19,41.224.145.147,14047,8080,UDP,305397,16614,antivirus,Trafic anormal détecté : 16614 paquets en 279.37s depuis 242.165.96.30,279.37,SYN,Port Scan,73,BR,Brazil,TN,Tunisia,76.0,Haute,Distribution Denial of Service - Trafic anormalement élevé,18.38,59.47,CAMP_181
2026-05-12 11:34:20,95.147.68.19,41.225.75.129,49578,443,HTTPS,6683,103,nids_zeek,Trafic régulier entre 62.95.248.42 et 41.225.75.129,8.25,SYN-ACK,Port Scan,36,US,United States,TN,Tunisia,60.4,Haute,Trafic réseau normal,64.88,12.48,CAMP_181
2026-05-15 11:12:34,95.147.68.19,41.227.249.225,2871,53,TCP,14001,162,siem_qradar,Trafic régulier entre 84.189.241.143 et 41.227.249.225,1.71,SYN-ACK,Port Scan,29,FR,France,TN,Tunisia,59.4,Moyenne,Trafic réseau normal,86.43,94.74,CAMP_181
2026-05-10 14:28:30,95.147.68.19,197.4.234.185,28236,25,HTTPS,17197,187,xdr,URL de phishing détectée provenant de 181.227.198.110,53.29,SYN,Port Scan,92,NL,Netherlands,TN,Tunisia,68.8,Haute,Tentative d'hameçonnage détectée,91.96,3.51,CAMP_181
2026-05-20 19:25:01,95.147.68.19,197.26.6.98,30510,22,TCP,13976,141,nids_zeek,Trafic régulier entre 64.23.255.15 et 197.26.6.98,9.64,PSH,Port Scan,24,US,United States,TN,Tunisia,58.6,Moyenne,Trafic réseau normal,99.12,14.63,CAMP_181
2026-05-19 07:18:20,95.147.68.19,41.227.57.190,61133,783,TCP,381,475,xdr,Exploration de ports depuis 142.210.242.10 - 475 ports scannés,116.53,SYN-ACK,Port Scan,62,IN,India,TN,Tunisia,69.3,Haute,Exploration de ports réseau,0.8,4.08,CAMP_181
2026-06-04 08:11:45,95.147.68.19,197.27.50.40,28149,21,TCP,848,1469,edr_sentinel,Tentatives d'authentification répétées depuis 107.144.230.93 sur port 21,1152.78,PSH,Port Scan,100,BR,Brazil,TN,Tunisia,80.0,Critique,Tentatives répétées d'authentification,0.58,1.27,CAMP_181
2026-06-03 10:22:23,95.147.68.19,41.227.127.150,61334,587,UDP,13597,38,antivirus,URL de phishing détectée provenant de 9.105.56.69,6.45,SYN-ACK,Port Scan,71,BR,Brazil,TN,Tunisia,65.7,Haute,Tentative d'hameçonnage détectée,357.82,5.89,CAMP_181
2026-05-13 14:14:54,95.147.68.19,197.27.82.220,39295,80,UDP,149295,49106,ids_snort,Trafic anormal détecté : 49106 paquets en 68.14s depuis 250.137.159.165,68.14,RST,Port Scan,63,IN,India,TN,Tunisia,74.5,Haute,Distribution Denial of Service - Trafic anormalement élevé,3.04,720.66,CAMP_181
2026-05-08 17:47:19,95.147.68.19,197.23.81.9,51100,53,HTTPS,2575,50,siem_qradar,Trafic régulier entre 152.0.155.248 et 197.23.81.9,3.23,RST,Port Scan,24,GB,United Kingdom,TN,Tunisia,58.6,Moyenne,Trafic réseau normal,51.5,15.48,CAMP_181
2026-05-13 21:56:39,95.147.68.19,41.224.178.157,16817,21,TCP,1991,717,siem_qradar,Tentatives d'authentification répétées depuis 29.183.13.173 sur port 21,561.54,RST-ACK,Port Scan,95,IN,India,TN,Tunisia,79.2,Haute,Tentatives répétées d'authentification,2.78,1.28,CAMP_181
2026-05-18 21:18:13,95.147.68.19,41.227.206.248,47255,8080,TCP,313437,23728,ids_suricata,Trafic anormal détecté : 23728 paquets en 436.48s depuis 15.170.54.23,436.48,SYN-ACK,Port Scan,66,US,United States,TN,Tunisia,74.9,Haute,Distribution Denial of Service - Trafic anormalement élevé,13.21,54.36,CAMP_181
2026-05-16 20:49:07,186.208.240.240,41.225.100.56,52990,3306,HTTPS,4557,1890,siem_splunk,Tentatives d'authentification répétées depuis 186.208.240.240 sur port 3306,233.35,URG,Brute Force,81,BR,Brazil,TN,Tunisia,92.2,Critique,Tentatives répétées d'authentification,2.41,8.1,
2026-06-02 07:55:42,5.43.21.208,41.225.197.5,43923,80,TCP,5507,285,hids_ossec,URL de phishing détectée provenant de 12.227.243.48,8.25,ACK,Brute Force,61,US,United States,TN,Tunisia,84.2,Critique,Tentative d'hameçonnage détectée,19.32,34.55,CAMP_182
2026-05-17 02:19:46,5.43.21.208,197.26.72.118,22221,1433,HTTPS,2341,1262,edr_sentinel,Tentatives d'authentification répétées depuis 101.92.140.86 sur port 1433,403.21,RST,Brute Force,95,IN,India,TN,Tunisia,89.2,Critique,Tentatives répétées d'authentification,1.85,3.13,CAMP_182
2026-06-02 18:16:07,5.43.21.208,41.225.105.187,22886,443,TCP,12224,59,ids_snort,Trafic régulier entre 10.85.108.211 et 41.225.105.187,1.83,URG,Brute Force,26,US,United States,TN,Tunisia,78.9,Haute,Trafic réseau normal,207.19,32.24,CAMP_182
2026-05-15 11:19:12,5.43.21.208,197.3.177.15,46851,21,TCP,4434,1255,waf_cloudflare,Tentatives d'authentification répétées depuis 140.234.175.185 sur port 21,1088.06,ACK,Brute Force,100,NL,Netherlands,TN,Tunisia,90.0,Critique,Tentatives répétées d'authentification,3.53,1.15,CAMP_182
2026-06-03 23:52:05,5.43.21.208,41.226.171.141,23227,25,ICMP,155076,5213,ids_snort,Trafic anormal détecté : 5213 paquets en 585.6s depuis 95.245.214.237,585.6,RST,Brute Force,88,RU,Russia,TN,Tunisia,98.2,Critique,Distribution Denial of Service - Trafic anormalement élevé,29.75,8.9,CAMP_182
2026-05-08 20:45:54,5.43.21.208,41.227.97.26,21424,443,HTTPS,22378,279,ids_snort,URL de phishing détectée provenant de 5.48.208.226,49.97,RST-ACK,Brute Force,96,RU,Russia,TN,Tunisia,89.4,Critique,Tentative d'hameçonnage détectée,80.21,5.58,CAMP_182
2026-05-08 02:01:55,5.43.21.208,41.225.82.124,28001,443,HTTP,14739,134,firewall,Trafic régulier entre 191.211.162.127 et 41.225.82.124,9.1,URG,Brute Force,39,GB,United Kingdom,TN,Tunisia,80.8,Critique,Trafic réseau normal,109.99,14.73,CAMP_182
2026-05-23 06:54:38,5.43.21.208,41.225.102.35,13982,80,HTTPS,28228,4684,waf_cloudflare,Communication suspecte détectée entre 86.114.93.29 et 41.225.102.35,240.9,PSH,Brute Force,61,BR,Brazil,TN,Tunisia,94.2,Critique,Communication avec C&C ou téléchargement malveillant,6.03,19.44,CAMP_182
2026-05-31 18:01:27,5.43.21.208,41.224.28.253,44107,443,TCP,468585,25833,xdr,Trafic anormal détecté : 25833 paquets en 118.27s depuis 5.207.214.31,118.27,PSH,Brute Force,92,RU,Russia,TN,Tunisia,98.8,Critique,Distribution Denial of Service - Trafic anormalement élevé,18.14,218.42,CAMP_182
2026-05-17 17:26:33,5.43.21.208,197.4.165.154,62154,58,HTTPS,1604,382,siem_qradar,Exploration de ports depuis 73.56.216.74 - 382 ports scannés,75.78,PSH,Brute Force,71,NL,Netherlands,TN,Tunisia,85.7,Critique,Exploration de ports réseau,4.2,5.04,CAMP_182
2026-05-17 01:08:35,5.43.21.208,41.224.225.188,48674,80,TCP,34493,153,siem_splunk,URL de phishing détectée provenant de 59.227.191.9,46.95,RST-ACK,Brute Force,99,IN,India,TN,Tunisia,89.8,Critique,Tentative d'hameçonnage détectée,225.44,3.26,CAMP_182
2026-06-03 00:05:11,5.43.21.208,41.227.221.30,25456,3389,TCP,3755,1065,waf_cloudflare,Tentatives d'authentification répétées depuis 2.168.18.29 sur port 3389,936.73,FIN,Brute Force,83,CN,China,TN,Tunisia,87.5,Critique,Tentatives répétées d'authentification,3.53,1.14,CAMP_182
2026-06-02 03:19:15,5.43.21.208,197.9.145.16,30658,3306,HTTPS,4474,528,antivirus,Tentatives d'authentification répétées depuis 113.233.118.220 sur port 3306,1178.4,URG,Brute Force,63,NL,Netherlands,TN,Tunisia,84.5,Critique,Tentatives répétées d'authentification,8.47,0.45,CAMP_182
2026-05-14 07:18:32,95.119.183.156,41.225.154.47,29380,3306,HTTPS,782,1596,ids_snort,Tentatives d'authentification répétées depuis 1.162.30.68 sur port 3306,1126.0,ACK,Brute Force,73,CN,China,TN,Tunisia,91.0,Critique,Tentatives répétées d'authentification,0.49,1.42,CAMP_183
2026-05-07 15:08:54,95.119.183.156,197.18.224.86,10426,25,TCP,236648,24188,edr_sentinel,Trafic anormal détecté : 24188 paquets en 468.64s depuis 60.100.105.205,468.64,ACK,Brute Force,86,CN,China,TN,Tunisia,97.9,Critique,Distribution Denial of Service - Trafic anormalement élevé,9.78,51.61,CAMP_183
2026-06-03 04:42:33,95.119.183.156,41.224.154.43,8741,907,HTTP,622,394,nids_zeek,Exploration de ports depuis 235.28.29.80 - 394 ports scannés,71.39,ACK,Brute Force,61,NL,Netherlands,TN,Tunisia,84.2,Critique,Exploration de ports réseau,1.58,5.52,CAMP_183
2026-05-30 04:58:10,95.119.183.156,41.225.127.228,32545,423,SSH,1412,345,edr_crowdstrike,Exploration de ports depuis 119.226.166.132 - 345 ports scannés,28.03,URG,Brute Force,78,BR,Brazil,TN,Tunisia,86.7,Critique,Exploration de ports réseau,4.09,12.31,CAMP_183
2026-05-16 13:29:09,95.119.183.156,197.19.219.86,17016,3389,TCP,964,923,hids_ossec,Tentatives d'authentification répétées depuis 205.187.171.106 sur port 3389,1723.97,ACK,Brute Force,74,IN,India,TN,Tunisia,86.1,Critique,Tentatives répétées d'authentification,1.04,0.54,CAMP_183
2026-05-25 20:19:00,95.119.183.156,197.19.174.6,15987,1433,UDP,2705,490,ids_snort,Tentatives d'authentification répétées depuis 60.62.85.17 sur port 1433,1213.69,PSH,Brute Force,81,NL,Netherlands,TN,Tunisia,87.2,Critique,Tentatives répétées d'authentification,5.52,0.4,CAMP_183
2026-05-11 05:01:06,95.119.183.156,41.227.10.27,35997,3306,FTP,3442,1039,ids_suricata,Tentatives d'authentification répétées depuis 167.115.158.12 sur port 3306,696.29,RST-ACK,Brute Force,61,BR,Brazil,TN,Tunisia,84.2,Critique,Tentatives répétées d'authentification,3.31,1.49,CAMP_183
2026-05-28 10:56:41,95.119.183.156,197.12.206.17,64796,53,TCP,79657,2471,nids_zeek,Communication suspecte détectée entre 96.84.84.127 et 197.12.206.17,200.8,SYN,Brute Force,78,BR,Brazil,TN,Tunisia,96.7,Critique,Communication avec C&C ou téléchargement malveillant,32.24,12.31,CAMP_183
2026-05-08 16:36:56,95.119.183.156,41.225.108.65,14829,968,TCP,1783,343,hids_ossec,Exploration de ports depuis 5.76.217.134 - 343 ports scannés,81.17,PSH,Brute Force,99,RU,Russia,TN,Tunisia,89.8,Critique,Exploration de ports réseau,5.2,4.23,CAMP_183
2026-05-27 04:36:38,95.119.183.156,197.26.105.101,35476,1433,TCP,2575,814,xdr,Tentatives d'authentification répétées depuis 25.132.65.131 sur port 1433,903.44,FIN,Brute Force,73,IN,India,TN,Tunisia,86.0,Critique,Tentatives répétées d'authentification,3.16,0.9,CAMP_183
2026-05-09 07:57:57,95.119.183.156,197.6.246.82,25888,22,HTTPS,2724,461,nids_zeek,Tentatives d'authentification répétées depuis 1.92.7.16 sur port 22,981.98,RST,Brute Force,68,CN,China,TN,Tunisia,85.2,Critique,Tentatives répétées d'authentification,5.91,0.47,CAMP_183
2026-06-05 09:45:46,128.16.254.204,41.225.79.10,33408,21,TCP,4206,914,siem_qradar,Tentatives d'authentification répétées depuis 128.16.254.204 sur port 21,1318.63,RST,Brute Force,94,NL,Netherlands,TN,Tunisia,89.1,Critique,Tentatives répétées d'authentification,4.6,0.69,
2026-05-13 23:47:06,95.72.170.246,197.21.95.240,16953,443,HTTP,39347,3388,antivirus,Communication suspecte détectée entre 2.237.31.85 et 197.21.95.240,53.48,FIN,Port Scan,77,CN,China,TN,Tunisia,76.5,Haute,Communication avec C&C ou téléchargement malveillant,11.61,63.35,CAMP_184
2026-05-10 03:06:16,95.72.170.246,197.2.183.170,6287,1433,UDP,4979,1589,ids_suricata,Tentatives d'authentification répétées depuis 247.78.62.182 sur port 1433,463.8,URG,Port Scan,78,IN,India,TN,Tunisia,76.7,Haute,Tentatives répétées d'authentification,3.13,3.43,CAMP_184
2026-06-02 03:28:41,95.72.170.246,41.226.239.40,33752,53,UDP,280381,14688,hids_ossec,Trafic anormal détecté : 14688 paquets en 471.75s depuis 83.116.17.122,471.75,SYN-ACK,Port Scan,78,IN,India,TN,Tunisia,76.7,Haute,Distribution Denial of Service - Trafic anormalement élevé,19.09,31.14,CAMP_184
2026-05-17 21:09:29,95.72.170.246,41.226.232.158,60189,25,TCP,34431,340,siem_splunk,URL de phishing détectée provenant de 13.230.221.104,17.42,RST-ACK,Port Scan,70,US,United States,TN,Tunisia,65.5,Haute,Tentative d'hameçonnage détectée,101.27,19.52,CAMP_184
2026-05-23 07:14:19,95.72.170.246,41.224.222.66,11675,25,DNS,60745,13734,ids_snort,Trafic anormal détecté : 13734 paquets en 167.03s depuis 4.245.43.246,167.03,PSH,Port Scan,71,IN,India,TN,Tunisia,75.7,Haute,Distribution Denial of Service - Trafic anormalement élevé,4.42,82.22,CAMP_184
2026-05-31 04:39:06,95.72.170.246,197.25.190.97,27522,8080,HTTP,298510,48687,waf_cloudflare,Trafic anormal détecté : 48687 paquets en 332.63s depuis 95.245.33.150,332.63,PSH,Port Scan,91,RU,Russia,TN,Tunisia,78.7,Haute,Distribution Denial of Service - Trafic anormalement élevé,6.13,146.37,CAMP_184
2026-05-15 06:55:46,95.72.170.246,41.225.147.68,43235,830,TCP,1397,356,xdr,Exploration de ports depuis 1.224.215.2 - 356 ports scannés,38.54,SYN,Port Scan,82,CN,China,TN,Tunisia,72.3,Haute,Exploration de ports réseau,3.92,9.24,CAMP_184
2026-05-15 02:38:08,95.72.170.246,41.225.112.106,21881,3306,TCP,8391,172,hids_ossec,Trafic régulier entre 127.30.114.26 et 41.225.112.106,6.85,RST-ACK,Port Scan,15,DE,Germany,TN,Tunisia,57.2,Moyenne,Trafic réseau normal,48.78,25.11,CAMP_184
2026-05-11 17:45:23,95.72.170.246,41.225.253.82,19604,297,ICMP,955,244,xdr,Exploration de ports depuis 77.116.6.84 - 244 ports scannés,62.96,PSH,Port Scan,76,IN,India,TN,Tunisia,66.4,Haute,Exploration de ports réseau,3.91,3.88,CAMP_184
2026-05-09 08:51:29,95.186.162.190,197.17.215.239,33111,22,HTTP,7024,178,firewall,Trafic régulier entre 125.245.247.170 et 197.17.215.239,8.02,PSH,DDoS,29,DE,Germany,TN,Tunisia,89.3,Critique,Trafic réseau normal,39.46,22.19,CAMP_185
2026-05-12 03:09:50,95.186.162.190,197.23.25.42,49326,251,TCP,558,297,siem_qradar,Exploration de ports depuis 95.49.218.134 - 297 ports scannés,19.18,RST-ACK,DDoS,68,RU,Russia,TN,Tunisia,95.2,Critique,Exploration de ports réseau,1.88,15.48,CAMP_185
2026-05-24 18:15:38,95.186.162.190,197.19.150.202,55975,53,SSH,10921,165,firewall,Trafic régulier entre 190.193.136.234 et 197.19.150.202,4.57,FIN,DDoS,19,GB,United Kingdom,TN,Tunisia,87.8,Critique,Trafic réseau normal,66.19,36.11,CAMP_185
2026-05-27 12:54:05,95.186.162.190,41.227.174.209,60118,657,HTTPS,449,202,ids_suricata,Exploration de ports depuis 95.118.216.134 - 202 ports scannés,65.4,PSH,DDoS,98,RU,Russia,TN,Tunisia,99.7,Critique,Exploration de ports réseau,2.22,3.09,CAMP_185
2026-05-25 01:19:11,95.186.162.190,197.22.177.73,15996,22,UDP,627,285,edr_sentinel,Tentatives d'authentification répétées depuis 5.61.168.107 sur port 22,261.09,SYN,DDoS,69,RU,Russia,TN,Tunisia,95.3,Critique,Tentatives répétées d'authentification,2.2,1.09,CAMP_185
2026-05-20 17:54:03,95.186.162.190,197.9.199.87,60133,390,HTTP,757,319,firewall,Exploration de ports depuis 46.30.64.244 - 319 ports scannés,46.39,RST,DDoS,62,US,United States,TN,Tunisia,94.3,Critique,Exploration de ports réseau,2.37,6.88,CAMP_185
2026-05-20 20:43:25,95.186.162.190,197.3.238.50,21638,53,FTP,7762,165,ids_suricata,Trafic régulier entre 251.221.149.212 et 197.3.238.50,8.55,FIN,DDoS,16,DE,Germany,TN,Tunisia,87.4,Critique,Trafic réseau normal,47.04,19.3,CAMP_185
2026-06-05 22:59:13,95.186.162.190,41.225.191.217,35747,316,HTTP,950,150,siem_splunk,Exploration de ports depuis 88.29.155.51 - 150 ports scannés,88.89,RST-ACK,DDoS,86,NL,Netherlands,TN,Tunisia,97.9,Critique,Exploration de ports réseau,6.33,1.69,CAMP_185
2026-05-08 00:42:49,95.255.199.204,197.10.11.103,55211,443,HTTP,51870,1102,siem_qradar,Communication suspecte détectée entre 5.216.234.8 et 197.10.11.103,146.47,FIN,Brute Force,76,RU,Russia,TN,Tunisia,86.4,Critique,Communication avec C&C ou téléchargement malveillant,47.07,7.52,CAMP_186
2026-05-24 16:21:41,95.255.199.204,197.7.216.21,22406,3306,TCP,3150,720,nids_zeek,Tentatives d'authentification répétées depuis 217.233.144.7 sur port 3306,1746.16,FIN,Brute Force,62,IN,India,TN,Tunisia,84.3,Critique,Tentatives répétées d'authentification,4.38,0.41,CAMP_186
2026-05-12 05:49:32,95.255.199.204,41.227.215.194,23123,25,TCP,46890,488,edr_sentinel,URL de phishing détectée provenant de 12.246.81.221,30.82,SYN-ACK,Brute Force,69,BR,Brazil,TN,Tunisia,85.3,Critique,Tentative d'hameçonnage détectée,96.09,15.83,CAMP_186
2026-05-18 06:25:28,95.255.199.204,197.20.216.48,41643,587,TCP,32219,10,xdr,URL de phishing détectée provenant de 133.139.184.185,13.93,FIN,Brute Force,69,NL,Netherlands,TN,Tunisia,85.3,Critique,Tentative d'hameçonnage détectée,3221.9,0.72,CAMP_186
2026-05-22 17:58:42,95.255.199.204,197.2.228.109,4385,22,UDP,4091,1796,ids_suricata,Tentatives d'authentification répétées depuis 251.56.79.113 sur port 22,1419.28,ACK,Brute Force,91,NL,Netherlands,TN,Tunisia,93.7,Critique,Tentatives répétées d'authentification,2.28,1.27,CAMP_186
2026-05-11 01:09:03,95.255.199.204,41.227.106.53,19291,3389,UDP,4063,1704,siem_qradar,Tentatives d'authentification répétées depuis 5.244.229.150 sur port 3389,1228.65,URG,Brute Force,96,RU,Russia,TN,Tunisia,94.4,Critique,Tentatives répétées d'authentification,2.38,1.39,CAMP_186
2026-05-29 22:02:59,95.255.199.204,197.12.90.46,63334,443,TCP,25681,232,siem_splunk,URL de phishing détectée provenant de 245.128.57.169,15.01,RST-ACK,Brute Force,100,IN,India,TN,Tunisia,90.0,Critique,Tentative d'hameçonnage détectée,110.69,15.46,CAMP_186
2026-05-09 12:37:59,95.255.199.204,197.4.202.217,34020,4443,UDP,96969,1632,siem_splunk,Communication suspecte détectée entre 50.2.245.22 et 197.4.202.217,142.08,SYN,Brute Force,73,US,United States,TN,Tunisia,91.0,Critique,Communication avec C&C ou téléchargement malveillant,59.42,11.49,CAMP_186
2026-05-15 00:33:15,95.255.199.204,197.4.54.186,39822,21,TCP,3268,925,edr_crowdstrike,Tentatives d'authentification répétées depuis 2.161.197.198 sur port 21,215.82,FIN,Brute Force,98,CN,China,TN,Tunisia,89.7,Critique,Tentatives répétées d'authentification,3.53,4.29,CAMP_186
2026-05-19 20:48:03,95.255.199.204,197.11.216.113,49349,61,HTTPS,624,441,edr_crowdstrike,Exploration de ports depuis 15.32.24.178 - 441 ports scannés,85.75,PSH,Brute Force,92,US,United States,TN,Tunisia,88.8,Critique,Exploration de ports réseau,1.41,5.14,CAMP_186
2026-05-28 02:08:16,95.255.199.204,41.224.69.65,17129,80,FTP,14421,199,siem_splunk,Trafic régulier entre 15.14.21.177 et 41.224.69.65,0.21,FIN,Brute Force,19,US,United States,TN,Tunisia,77.8,Haute,Trafic réseau normal,72.47,947.62,CAMP_186
2026-05-09 12:15:32,95.255.199.204,41.225.62.34,34997,3306,TCP,1305,279,antivirus,Tentatives d'authentification répétées depuis 1.14.199.139 sur port 3306,838.82,URG,Brute Force,95,BR,Brazil,TN,Tunisia,89.2,Critique,Tentatives répétées d'authentification,4.68,0.33,CAMP_186
2026-06-04 08:52:11,226.250.155.206,41.225.69.144,27489,53,HTTPS,37546,1122,siem_qradar,Communication suspecte détectée entre 226.250.155.206 et 41.225.69.144,161.73,PSH,Malware,65,BR,Brazil,TN,Tunisia,99.8,Critique,Communication avec C&C ou téléchargement malveillant,33.46,6.94,
2026-05-19 16:33:35,95.100.203.6,197.8.181.105,53962,704,HTTPS,267,67,antivirus,Exploration de ports depuis 4.252.70.130 - 67 ports scannés,29.4,SYN,DDoS,80,IN,India,TN,Tunisia,97.0,Critique,Exploration de ports réseau,3.99,2.28,CAMP_187
2026-06-04 07:38:16,95.100.203.6,197.2.125.156,37523,365,DNS,1871,79,ids_snort,Exploration de ports depuis 251.120.48.131 - 79 ports scannés,20.53,RST,DDoS,90,IN,India,TN,Tunisia,98.5,Critique,Exploration de ports réseau,23.68,3.85,CAMP_187
2026-05-13 15:17:25,95.100.203.6,197.4.191.98,37321,8080,HTTP,90899,2722,xdr,Communication suspecte détectée entre 5.170.9.182 et 197.4.191.98,91.29,ACK,DDoS,62,RU,Russia,TN,Tunisia,94.3,Critique,Communication avec C&C ou téléchargement malveillant,33.39,29.82,CAMP_187
